datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
3/12/2011,07OB001,3/12/2011,,,6.89,-18.8,-26.6,-22.7,40.7,0,0,1.8,1.6,1.6,,<31,252.5039146,-9.87E-07,0.000120887,0.053222763,-1.91E-05,0.000381609,-1.86E-09,270.1966715,1345469.284,-1.90E-05,0.000387943
3/13/2011,07OB001,3/13/2011,,,6.76,-17.5,-26.7,-22.1,40.1,0,0,0.4,0.2,0.2,,<31,252.2179163,-1.18E-05,0.000120304,0.054562287,-3.40E-05,0.001584459,-1.86E-09,270.289674,1488329.983,-4.64E-05,0.001588399
3/14/2011,07OB001,3/14/2011,,,6.49,-19.2,-26.8,-23,41,0,0,5.6,4.4,4.4,,<31,252.0290592,-1.56E-05,0.000119793,0.054554772,-3.07E-05,7.63E-05,-1.86E-09,270.3152493,1363209.997,-4.56E-05,7.69E-05
3/15/2011,07OB001,3/15/2011,,,6.46,-18.6,-28.1,-23.4,41.4,0,0,0,0,0,,<31,253.6018682,-1.99E-05,0.000119313,0.056784256,-2.21E-05,0.00240558,-1.86E-09,270.391535,1481507.088,-3.92E-05,0.002407806
3/16/2011,07OB001,3/16/2011,,,6.28,-9.5,-30.7,-20.1,38.1,0,0,0,0,0,,<31,255.4392235,-2.13E-05,0.00011873,0.05673774,-2.68E-05,6.75E-06,-1.86E-09,270.418113,1744095.764,-5.20E-05,8.55E-06
3/17/2011,07OB001,3/17/2011,,,6.21,-7.4,-11.3,-9.4,27.4,0,0,0.2,0,0,,<31,262.6726696,1.54E-05,0.000118249,0.056739788,-2.49E-05,5.58E-05,-1.86E-09,270.5753729,1555383.692,-6.37E-06,5.83E-05
3/18/2011,07OB001,3/18/2011,,,6.04,-11.1,-17.7,-14.4,32.4,0,0,0.4,0,0,,<31,257.8393381,-1.24E-05,0.000117666,0.056724005,-4.55E-05,9.72E-05,-1.86E-09,270.6038523,1809520.905,-5.18E-05,0.000101051
3/19/2011,07OB001,3/19/2011,,,5.9,-13.5,-25.3,-19.4,37.4,0,0,0,0,0,,<31,257.9624445,-2.47E-05,0.000117155,0.05690427,-4.77E-05,0.000360975,-1.86E-09,270.6097327,1915358.457,-6.99E-05,0.000364433
3/20/2011,07OB001,3/20/2011,,,5.98,-16.7,-29.7,-23.2,41.2,0,0,0,0,0,,<31,256.307469,-1.16E-05,0.000116507,0.056830124,-2.50E-05,1.94E-06,-1.86E-09,270.5581904,2095327.631,-3.02E-05,2.81E-06
3/21/2011,07OB001,3/21/2011,,,6.02,-2.2,-31.4,-16.8,34.8,0,0,0,0,0,,<31,258.4995225,-1.29E-05,0.000115924,0.056780569,-2.23E-05,1.21E-06,-1.86E-09,270.5658504,2297018.263,-2.82E-05,1.42E-06
3/22/2011,07OB001,3/22/2011,,,6.18,4.4,-14,-4.8,22.8,0,0,0,0,0,,<31,266.9002059,5.56E-05,0.000115444,0.056689035,-4.17E-05,1.86E-09,-1.86E-09,270.7555579,2241768.167,1.35E-05,0
3/23/2011,07OB001,3/23/2011,,,6.32,6.2,-1.5,2.4,15.6,0,0,0,0,0,,<31,272.9617473,7.67E-05,0.00011486,0.056512113,-0.000119244,5.61E-05,-1.86E-09,271.0231017,2297927.879,-4.25E-05,5.73E-05
3/24/2011,07OB001,3/24/2011,,,6.28,5.5,-1.5,2,16,0,0,0,0,0,12,33,273.451861,1.46E-05,0.000114548,0.056206502,-0.000142028,0.000145331,-1.86E-09,271.2145786,2048061.862,-0.000127404,0.000150211
3/25/2011,07OB001,3/25/2011,,,6.24,4.9,-3.7,0.6,17.4,0,0,0,0,0,,<31,271.7613718,-5.31E-05,0.000114037,0.055338884,-0.000271239,7.39E-06,-1.86E-09,271.2949431,2278897.653,-0.000324288,8.54E-06
3/26/2011,07OB001,3/26/2011,,,6.22,4,-9.4,-2.7,20.7,0,0,0,0,0,,<31,271.8891505,-2.66E-05,0.000113557,0.055099804,-0.000164237,1.59E-07,-1.86E-09,271.3382832,2392725.749,-0.000190858,9.39E-07
3/27/2011,07OB001,3/27/2011,,,6.21,3.2,-6.1,-1.5,19.5,0,0,0,0,0,,<31,271.497135,-4.98E-05,0.000113046,0.054747165,-0.000201614,1.86E-09,-1.86E-09,271.3614176,2625851.378,-0.000251604,9.39E-07
3/28/2011,07OB001,3/28/2011,,,6.17,4,0,2,16,0,0,0,0,0,,<31,272.400598,-2.66E-05,0.000112565,0.054425258,-0.000173695,1.86E-09,-1.86E-09,271.3946666,2839369.473,-0.000200326,9.39E-07
3/29/2011,07OB001,3/29/2011,,,5.99,3.6,-4.4,-0.4,18.4,0,0,0,0,0,,<31,273.8565762,-2.06E-05,0.000111983,0.054143009,-0.000163528,3.46E-05,-1.86E-09,271.4539995,2028594.332,-0.000184203,3.99E-05
3/30/2011,07OB001,3/30/2011,,,5.95,0.4,-7.6,-3.6,21.6,0,0,0,0,0,,<31,273.0030602,-3.80E-05,0.000111814,0.054249572,-0.000110563,0.000250388,-1.86E-09,271.4886712,2528720.403,-0.000132696,0.000451477
3/31/2011,07OB001,3/31/2011,,,5.89,3.5,-8.5,-2.5,20.5,0,0,0,0,0,,<31,272.1893881,-1.90E-05,0.000111231,0.054041841,-3.98E-05,1.30E-05,3.46E-06,271.515075,2385266.484,-4.78E-05,3.14E-05
4/1/2011,07OB001,4/1/2011,,,5.82,0.8,-7.9,-3.6,21.6,0,0,0,0,0,,,273.6827007,-1.72E-05,0.000110991,0.053059741,-4.10E-05,2.95E-05,1.70E-05,271.5522824,2378125.575,-4.23E-05,3.90E-05
4/2/2011,07OB001,4/2/2011,,,5.65,-0.4,-4.3,-2.4,20.4,0,0,0,0,0,,,273.1753793,-7.66E-06,0.000110167,0.053238538,-4.18E-05,0.000460615,-1.86E-09,271.5767599,1771942.691,-4.37E-05,0.000470868
4/3/2011,07OB001,4/3/2011,,,5.61,1.4,-8.5,-3.6,21.6,0,0,0.2,0.2,0.2,,,272.2464594,-0.000167589,0.000109657,0.053471193,-0.000101732,0.000305192,-1.86E-09,271.5088273,2146561.442,-0.000269254,0.000310207
4/4/2011,07OB001,4/4/2011,,,5.68,-1.1,-9.2,-5.2,23.2,0,0,0,0,0,,,271.9465764,-9.31E-05,0.000109344,0.053654945,-0.00012073,1.86E-09,-1.86E-09,271.5490099,3038380.989,-0.000196001,1.88E-06
4/5/2011,07OB001,4/5/2011,,,5.8,1.3,-7.2,-3,21,0,0,0,0,0,,,274.578104,-7.49E-05,0.000109176,0.053750098,-6.76E-05,2.83E-05,-1.86E-09,271.552445,2831520.073,-0.000131605,0.0004276
4/6/2011,07OB001,4/6/2011,,,5.85,0.9,-6.4,-2.8,20.8,0,0,1,0.8,0.8,,,272.9046329,-4.03E-05,0.000108353,0.053789857,-9.15E-05,0.000572978,-1.86E-09,271.6168686,2798342.136,-0.000126841,0.000578272
4/7/2011,07OB001,4/7/2011,,,5.9,0.4,-10.7,-5.2,23.2,0,0,0,0,0,,,269.8327831,-0.000210865,0.000107842,0.054356574,-0.000200211,0.000689637,-1.86E-09,271.5869781,3119556.001,-0.000411123,0.000703133
4/8/2011,07OB001,4/8/2011,,,5.87,8.6,-2.5,3.1,14.9,0,0,0,0,0,,,276.3453437,-0.000191799,0.00010753,0.053894262,-0.000294181,1.86E-09,-1.86E-09,271.6088208,3482552.431,-0.000486111,0
4/9/2011,07OB001,4/9/2011,,,5.99,5.7,-5.4,0.2,17.8,0,1,0,1,1,,,274.7380576,-4.04E-05,0.000109938,0.052220845,-0.000125763,4.90E-08,0.000174519,271.642232,3824182.356,-0.000178564,2.36E-06
4/10/2011,07OB001,4/10/2011,,,6.4,1.1,-5.4,-2.2,20.2,0,0,0,0,0,,,273.8021683,-2.56E-05,0.000128152,0.049972233,-8.93E-05,1.07E-05,0.000290707,271.7076576,2846729.787,-0.000114877,0.001464298
4/11/2011,07OB001,4/11/2011,,,6.96,-5.4,-15.1,-10.3,28.3,0,0,0,0,0,,,264.0956844,-0.000362912,0.000106124,0.049715636,-0.000321875,0.000129941,-1.86E-09,271.59827,2973497.737,-0.000684875,0.000131907
4/12/2011,07OB001,4/12/2011,,,8.1,-13.5,-20.7,-17.1,35.1,0,0,0,0,0,,,260.4495278,-0.000237133,0.000105715,0.049560845,-0.000221971,0.000216368,-1.86E-09,271.076876,2964481.607,-0.000459176,0.000218397
4/13/2011,07OB001,4/13/2011,,,9.48,-8.2,-18.9,-13.6,31.6,0,0,0,0,0,,,262.3740816,-7.86E-05,0.000105205,0.049309402,-0.000127193,1.12E-07,-1.86E-09,270.5986159,4195640.77,-0.000205885,9.39E-07
4/14/2011,07OB001,4/14/2011,,,11.2,-6.3,-15.3,-10.8,28.8,0,0,0,0,0,,,265.6384892,-3.15E-05,0.000104892,0.049024901,-0.000149334,1.86E-09,-1.86E-09,270.5913956,4309837.882,-0.000180823,9.39E-07
4/15/2011,07OB001,4/15/2011,,,13.4,-8.5,-17,-12.8,30.8,0,0,0,0,0,,,263.5201187,-0.000103588,0.000104381,0.048666179,-0.000204434,1.86E-09,-1.86E-09,270.5170021,4251602.122,-0.000308067,1.88E-06
4/16/2011,07OB001,4/16/2011,,,15.4,-2.1,-20.3,-11.2,29.2,0,0,0,0,0,,,267.756793,-5.96E-05,0.000104141,0.048374432,-0.000126317,1.86E-09,-1.86E-09,270.3570331,4569443.334,-0.00018142,0
4/17/2011,07OB001,4/17/2011,,,17.6,-5,-11.6,-8.3,26.3,0,0,0,0,0,,,265.0244025,7.93E-07,0.000103558,0.0480458,-0.000164108,6.21E-05,-1.86E-09,270.6693586,3436976.267,-0.000156073,6.61E-05
4/18/2011,07OB001,4/18/2011,,,19.6,-0.8,-15.7,-8.3,26.3,0,0,0,0,0,,,267.4411031,-2.30E-05,0.000103318,0.047817547,-0.000109394,1.41E-05,-1.86E-09,270.5253867,3890784.021,-0.000122289,1.57E-05
4/19/2011,07OB001,4/19/2011,,,21,6.2,-6.4,-0.1,18.1,0,0,0,0,0,,,270.2650957,-3.32E-05,0.000102807,0.047437242,-0.000225336,2.61E-05,-1.86E-09,270.8461362,4435279.398,-0.000258624,3.03E-05
4/20/2011,07OB001,4/20/2011,,,22.5,-2.5,-9.9,-6.2,24.2,0,0,0,0,0,,,268.6885523,-0.000121552,0.000102326,0.047073125,-0.000324976,0.000265076,-1.86E-09,271.1563291,3849361.793,-0.000446529,0.000271207
4/21/2011,07OB001,4/21/2011,,,24.3,-8.4,-16.1,-12.3,30.3,0,0,0,0,0,,,266.4974917,-0.000189788,0.000102014,0.046829503,-0.000176446,1.37E-05,-1.86E-09,270.8058058,4557327.934,-0.000364743,1.45E-05
4/22/2011,07OB001,4/22/2011,,,26.6,-1,-13.3,-7.2,25.2,0,0,0,0,0,,,268.1592452,-0.000145421,0.000101575,0.046998667,-0.000167928,0.000735309,-1.86E-09,270.7844662,4524820.602,-0.000313339,0.000738125
4/23/2011,07OB001,4/23/2011,,,28.9,-0.9,-10.7,-5.8,23.8,0,0,0,0,0,,,267.4619242,-8.83E-05,0.000101263,0.046915639,-0.000194143,0.000360066,-1.86E-09,270.9696072,4932616.209,-0.00028115,0.000363515
4/24/2011,07OB001,4/24/2011,,,30.9,-6.9,-17.7,-12.3,30.3,0,0,0,0,0,,,264.0205321,-0.000271299,0.000100752,0.046473241,-0.000253139,4.10E-05,-1.86E-09,270.7843591,4948615.35,-0.000524434,4.39E-05
4/25/2011,07OB001,4/25/2011,,,33.2,0.8,-15.2,-7.2,25.2,0,0,2.4,2,2,,,271.1731174,-0.000108369,0.00010044,0.046395266,-0.000188042,0.000403048,-1.86E-09,270.8277545,3566217.81,-0.00029647,0.000407261
4/26/2011,07OB001,4/26/2011,,,35.4,-0.8,-6.1,-3.5,21.5,0,0,0,0,0,,,271.0556439,-5.74E-05,0.000100001,0.046540898,-0.000162792,2.79E-05,-1.86E-09,271.0546208,4940747.668,-0.00021599,2.92E-05
4/27/2011,07OB001,4/27/2011,,,38.4,3.3,-11,-3.9,21.9,0,0,0,0,0,,,273.3913673,-5.65E-05,0.000101129,0.045906245,-0.000137436,1.86E-09,4.20E-05,271.3973985,4431809.877,-0.000193454,3.67E-05
4/28/2011,07OB001,4/28/2011,,,43.3,1.8,-6.4,-2.3,20.3,0,0,0,0,0,,,272.9886988,-7.01E-05,0.000100721,0.044687109,-0.00016486,7.92E-07,5.70E-05,271.4762785,5669658.199,-0.000230037,1.88E-06
4/29/2011,07OB001,4/29/2011,,,48.7,1.9,-11,-4.6,22.6,0,0,0,0,0,,,271.8697437,-0.000174485,0.00010165,0.044129849,-0.000236211,1.05E-06,0.000100042,271.4037557,5630526.406,-0.000406961,2.81E-06
4/30/2011,07OB001,4/30/2011,,,55.9,9.1,-4.3,2.4,15.6,0,0,0,0,0,,,277.4098436,-0.000211141,0.000116535,0.043228791,-0.000373832,3.63E-07,0.000544385,271.4531166,5546922.907,-0.000585103,0.000745394
5/1/2011,07OB001,5/1/2011,,,66,-0.1,-5.5,-2.8,20.8,0,0,0,0,0,,<31,272.4757033,-0.000108847,0.000112257,0.039237193,-0.00017046,8.29E-06,0.000644782,271.6096948,5807639.483,-0.000279392,0.000244843
5/2/2011,07OB001,5/2/2011,,,81.8,3.4,-6.1,-1.4,19.4,0,0,0,0,0,,<31,273.1522386,-0.000326861,9.76E-05,0.038717641,-0.000335435,4.66E-05,-1.86E-09,271.5027233,5417621.459,-0.000662473,4.79E-05
5/3/2011,07OB001,5/3/2011,,,110,9.1,0.9,5,13,0,2,0,2,2,,<31,276.2249126,-0.000120403,0.000139527,0.037468417,-0.00022421,1.86E-09,0.000849663,271.6831413,2204730.999,-0.000344709,0.002345871
5/4/2011,07OB001,5/4/2011,,,154,9.2,-0.8,4.2,13.8,0,0,0,0,0,,<31,277.3187603,2.44E-05,0.000163665,0.030014439,0.000118861,8.39E-07,0.003211771,271.779921,6196404.325,0.000168289,6.85E-06
5/5/2011,07OB001,5/5/2011,,,238,3.7,-1.9,0.9,17.1,0,0,0,0,0,,<31,275.2263602,-1.32E-05,0.000125092,0.025765319,-7.91E-05,5.14E-05,0.001091574,271.937769,5131408.95,-0.000201225,0.001165331
5/6/2011,07OB001,5/6/2011,,,365,7.2,-4.6,1.3,16.7,0,0,0,0,0,,<31,278.2558562,-4.04E-05,0.000119937,0.022555715,-0.000102398,1.86E-09,0.001261473,272.1244534,6708377.92,-0.000159665,9.39E-07
5/7/2011,07OB001,5/7/2011,,,487,14.2,1.7,8,10,0,0,0,0,0,,<31,280.7333353,-7.15E-06,0.000139338,0.017228321,-5.84E-05,1.86E-09,0.002481307,272.4983998,6892866.18,-8.60E-05,0
5/8/2011,07OB001,5/8/2011,,,478,17.2,2.3,9.8,8.2,0,0,0,0,0,,<31,284.8512719,3.87E-05,0.000160303,0.010381374,3.31E-05,1.86E-09,0.003773965,275.6902457,7693246.499,-0.000159443,8.42E-05
5/9/2011,07OB001,5/9/2011,,,353,8.4,-0.2,4.1,13.9,0,0,0,0,0,,<31,277.2700741,3.99E-05,0.000123864,0.006535453,8.14E-05,1.35E-06,0.001673687,273.7007829,4628649.51,-9.59E-05,6.11E-05
5/10/2011,07OB001,5/10/2011,,,383,17.7,-0.8,8.5,9.5,0,0,0,0,0,,<31,284.4713208,8.51E-05,0.000120334,0.004025673,4.54E-05,1.86E-09,0.001460645,277.3853254,6193939.715,-9.75E-05,0.000497203
5/11/2011,07OB001,5/11/2011,,,429,20.3,1,10.7,7.3,0,0,0,0,0,12,50,283.0333838,0.00010074,0.000117347,0.0017063,4.79E-05,1.86E-09,0.0011763,277.7099205,3683466.894,-0.000240484,0.000632037
5/12/2011,07OB001,5/12/2011,,,470,22.5,12.8,17.7,0.3,0,0,0,0,0,14,63,285.4424499,0.00011763,0.000106288,0.000652512,5.62E-06,1.86E-09,0.000580552,280.4412184,6431699.608,-0.000324873,9.39E-07
5/13/2011,07OB001,5/13/2011,,,507,16.1,1.5,8.8,9.2,0,0,0,0,0,,<31,281.0299188,8.93E-05,0.000102982,0.000268176,1.34E-06,1.86E-09,0.000191312,279.4716796,7778529.893,-0.000348246,1.22E-06
5/14/2011,07OB001,5/14/2011,,,526,13,1.9,7.5,10.5,0,0,0,0,0,6,32,287.3860275,6.24E-05,0.000103678,0.000143003,1.61E-06,1.86E-09,7.39E-05,281.5872465,8283233.461,-0.000344008,0
5/15/2011,07OB001,5/15/2011,,,536,26.8,6.1,16.5,1.5,0,0,0,0,0,17,35,289.3563392,7.14E-07,0.000105565,5.73E-05,-1.99E-08,1.86E-09,4.51E-05,283.0952778,9085141.697,-0.000724665,1.88E-06
5/16/2011,07OB001,5/16/2011,,,550,22.7,8.9,15.8,2.2,0,0,0,0,0,,<31,292.5014646,-8.15E-06,0.000107523,2.29E-05,-1.29E-07,1.86E-09,1.78E-05,283.9550665,9416111.264,-0.000809961,0
5/17/2011,07OB001,5/17/2011,,,550,12.2,4.4,8.3,9.7,0,0,0,0,0,,<31,282.289536,0.000100197,0.000109554,1.01E-05,2.06E-07,1.86E-09,6.54E-06,280.3051305,9517219.243,-0.000291467,9.39E-07
5/18/2011,07OB001,5/18/2011,,,546,8,0.7,4.4,13.6,0,0,0,0,0,2,33,278.0807189,7.40E-05,0.000111711,6.04E-06,2.54E-08,1.86E-09,1.82E-06,277.4968783,9234789.678,-0.000175205,0
5/19/2011,07OB001,5/19/2011,,,542,7.7,3.1,5.4,12.6,0,0,0,0,0,,<31,279.8964714,1.25E-05,0.000113838,4.06E-06,-8.73E-11,1.86E-09,9.08E-07,277.7518595,4558853.248,-0.00017714,3.56E-06
5/20/2011,07OB001,5/20/2011,,,527,6.7,0.4,3.6,14.4,0,0,0,0,0,,<31,279.4781158,1.29E-05,0.000115797,4.06E-06,-8.73E-11,1.86E-09,6.56E-07,277.7940981,6798124.784,-0.000189535,1.22E-06
5/21/2011,07OB001,5/21/2011,,,501,7.7,-1,3.4,14.6,0,0,0,0,0,6,46,282.7567739,5.56E-06,0.000117714,1.67E-06,-8.73E-11,1.86E-09,6.56E-07,279.6629824,9615838.474,-0.00029966,0
5/22/2011,07OB001,5/22/2011,,,474,5.1,0.2,2.7,15.3,0,0,0,0,0,5,50,277.786816,-7.47E-05,0.0001196,1.67E-06,-8.73E-11,1.86E-09,2.50E-07,277.075703,9762029.933,-0.000336377,0
5/23/2011,07OB001,5/23/2011,,,448,8.5,-2.5,3,15,0,0,0,0,0,,<31,279.0483788,-0.000138738,0.000121175,1.67E-06,-8.73E-11,1.86E-09,-1.86E-09,277.6123822,10333708.15,-0.00046638,0
5/24/2011,07OB001,5/24/2011,,,428,5.9,-4.1,0.9,17.1,0,0,0,0,0,,<31,277.573536,-0.000150209,0.000122791,1.67E-06,-8.73E-11,1.86E-09,-1.86E-09,276.9418381,10131602.7,-0.00046756,0
5/25/2011,07OB001,5/25/2011,,,407,11.5,-2.8,4.4,13.6,0,0,0,0,0,,<31,283.1738883,-5.35E-05,0.000124125,0,-8.73E-11,1.86E-09,-1.86E-09,278.9618389,10460758.1,-0.00040735,9.39E-07
5/26/2011,07OB001,5/26/2011,,,390,13.4,-1.1,6.2,11.8,0,0,0,0,0,,<31,285.5524752,-4.28E-05,0.000125531,0,-8.73E-11,1.86E-09,-1.86E-09,280.8190022,10634178.77,-0.000542859,1.88E-06
5/27/2011,07OB001,5/27/2011,,,373,9.5,-2.3,3.6,14.4,0,0,0,0,0,6,35,283.6216447,-3.83E-05,0.000126595,0,-8.73E-11,1.86E-09,-1.86E-09,280.6411012,10616337.17,-0.000548432,0
5/28/2011,07OB001,5/28/2011,,,358,12.3,-2.1,5.1,12.9,0,0,0,0,0,,<31,281.44675,-7.21E-05,0.000127658,0,-8.73E-11,1.86E-09,-1.86E-09,279.3818142,10399554.25,-0.000468639,0
5/29/2011,07OB001,5/29/2011,,,350,13.1,-1,6.1,11.9,0,0,0,0,0,6,32,285.285136,-6.56E-05,0.000129305,0,-8.73E-11,1.86E-09,-1.86E-09,280.9893802,10374164.23,-0.000617196,0.000218821
5/30/2011,07OB001,5/30/2011,,,342,20,6.1,13.1,4.9,0,0,0,0,0,,<31,288.261339,-0.000120849,0.000129232,0,-8.73E-11,1.86E-09,-1.86E-09,282.623802,11007761.23,-0.000808443,9.39E-07
5/31/2011,07OB001,5/31/2011,,,331,19.3,6,12.7,5.3,0,0,0,0,0,,<31,287.5787378,-4.26E-05,0.000130056,0,-8.73E-11,1.86E-09,-1.86E-09,282.5552088,10539349.1,-0.000696314,0
6/1/2011,07OB001,6/1/2011,,,319,27.6,8.2,17.9,0.1,0,0.2,0,0.2,0.2,25,52,292.2296117,2.06E-05,0.000130735,0,-8.73E-11,1.86E-09,-1.86E-09,285.3581718,10858416.46,-0.000727231,6.57E-07
6/2/2011,07OB001,6/2/2011,,,303,8.8,-0.3,4.3,13.7,0,5.4,0,5.4,5.4,,<31,275.2333976,-1.61E-05,0.000140041,0,-8.73E-11,2.33E-05,-1.86E-09,276.6211747,3196272.346,-0.000916094,0.00304241
6/3/2011,07OB001,6/3/2011,,,285,5.1,-0.7,2.2,15.8,0,0,0,0,0,,<31,276.2351021,-0.000300745,0.000132351,0.000840054,-1.97E-05,3.23E-06,2.28E-05,275.9759154,9270370.774,-0.000629664,1.48E-05
6/4/2011,07OB001,6/4/2011,,,271,7.7,-1.2,3.3,14.7,0,0,0,0,0,12,37,280.928798,-0.000160014,0.000133342,0.000723691,-1.67E-05,1.51E-06,8.35E-05,277.2650668,9422171.545,-0.000576029,8.30E-06
6/5/2011,07OB001,6/5/2011,,,257,15.9,1.1,8.5,9.5,0,0,0,0,0,,<31,284.0061904,-0.000172002,0.000134165,0.000489086,-1.64E-05,1.86E-09,0.000125605,279.7584602,10691499.3,-0.000696863,4.60E-06
6/6/2011,07OB001,6/6/2011,,,244,11.3,2.7,7,11,0,0,0,0,0,,<31,281.2430244,-8.31E-05,0.000134478,0.000215953,-1.72E-06,1.86E-09,0.000135383,279.791082,10685266.54,-0.000590598,9.39E-07
6/7/2011,07OB001,6/7/2011,,,232,17.8,0.8,9.3,8.7,0,0,0,0,0,,<31,284.1324949,-0.000104129,0.000134405,0.000109121,-9.57E-07,1.86E-09,5.13E-05,280.1126382,9809469.796,-0.000523582,0
6/8/2011,07OB001,6/8/2011,,,222,25.5,5.1,15.3,2.7,0,0,0,0,0,5,46,288.2710124,-7.60E-05,0.00013622,3.88E-05,2.97E-07,1.86E-09,3.62E-05,282.451478,8762001.952,-0.000800465,0.000562987
6/9/2011,07OB001,6/9/2011,,,215,12.3,4.3,8.3,9.7,0,0.4,0,0.4,0.4,,<31,286.2549564,-0.000108824,0.000134749,8.19E-06,3.80E-07,1.86E-09,1.31E-05,282.4078856,10196723.84,-0.000620641,9.39E-07
6/10/2011,07OB001,6/10/2011,,,206,11.3,2.6,7,11,0,3.2,0,3.2,3.2,,<31,282.8890404,-5.36E-05,0.000136364,2.39E-06,8.85E-08,1.86E-09,2.65E-06,280.8829949,10002692.71,-0.000600779,0.000463448
6/11/2011,07OB001,6/11/2011,,,201,14.4,5.7,10.1,7.9,0,4.4,0,4.4,4.4,,<31,281.9588632,-1.34E-06,0.000180006,0,4.11E-08,1.86E-09,1.12E-06,280.0601196,5569249.047,-0.001147599,0.009982224
6/12/2011,07OB001,6/12/2011,,,197,18.4,6.6,12.5,5.5,0,7.2,0,7.2,7.2,,<31,288.5701367,-2.49E-05,0.000136052,0,-8.73E-11,1.86E-09,3.58E-07,283.3865339,9325698.436,-0.000647668,0
6/13/2011,07OB001,6/13/2011,,,195,19.8,8.4,14.1,3.9,0,0,0,0,0,,<31,289.0499698,2.59E-05,0.000137427,0,-8.73E-11,1.86E-09,-1.86E-09,284.5217888,9543528.797,-0.000560573,0.000345126
6/14/2011,07OB001,6/14/2011,,,190,23.4,10.5,17,1,0,0,0,0,0,,<31,291.9207733,1.40E-05,0.000136947,0,-8.73E-11,1.86E-09,-1.86E-09,286.6652939,12128956.13,-0.000711301,0
6/15/2011,07OB001,6/15/2011,,,185,17.5,8.8,13.2,4.8,0,0,0,0,0,,<31,288.9380477,-3.85E-05,0.000137458,0,-8.73E-11,1.86E-09,-1.86E-09,286.1570485,11373045.46,-0.000789805,7.69E-06
6/16/2011,07OB001,6/16/2011,,,179,15.9,6.9,11.4,6.6,0,0,0,0,0,,<31,286.3879955,-8.72E-06,0.000138011,0,-8.73E-11,1.86E-09,-1.86E-09,284.9024855,11874781.12,-0.000533844,9.39E-07
6/17/2011,07OB001,6/17/2011,,,174,18,11.1,14.6,3.4,0,0,0,0,0,,<31,286.4041465,3.07E-05,0.000138762,0,-8.73E-11,1.86E-09,-1.86E-09,284.4077414,5579355.273,-0.000338461,2.44E-06
6/18/2011,07OB001,6/18/2011,,,173,16.7,12,14.4,3.6,0,1.2,0,1.2,1.2,,<31,288.3976598,5.13E-05,0.000140377,0,-8.73E-11,1.86E-09,-1.86E-09,285.4866519,5536175.644,-0.000374448,0.000379096
6/19/2011,07OB001,6/19/2011,,,171,20.4,9.6,15,3,0,0,0,0,0,,<31,293.1276306,-2.58E-05,0.000140137,0,-8.73E-11,1.86E-09,-1.86E-09,288.3400998,10601676.57,-0.000632194,1.88E-06
6/20/2011,07OB001,6/20/2011,,,167,22.2,12.3,17.3,0.7,0,0,0,0,0,6,37,294.2099796,1.35E-05,0.00014072,0,-8.73E-11,1.86E-09,-1.86E-09,289.9164964,11575014.14,-0.000778222,6.57E-07
6/21/2011,07OB001,6/21/2011,,,165,20.8,12.4,16.6,1.4,0,0,0,0,0,7,32,293.6207371,2.05E-06,0.000141441,0,-8.73E-11,1.86E-09,-1.86E-09,290.1809093,10855801.89,-0.000756343,3.95E-05
6/22/2011,07OB001,6/22/2011,,,166,20,12.8,16.4,1.6,0,12.6,0,12.6,12.6,,<31,293.1758815,4.46E-05,0.000143225,0,-8.73E-11,1.86E-09,-1.86E-09,290.4126119,9985301.78,-0.000692445,0.000461941
6/23/2011,07OB001,6/23/2011,,,162,17.6,11.7,14.7,3.3,0,0,0,0,0,,<31,291.4295304,2.23E-05,0.000143327,0,-8.73E-11,1.86E-09,-1.86E-09,289.6146791,8142778.656,-0.000372714,0.00022337
6/24/2011,07OB001,6/24/2011,,,158,17.6,11.3,14.5,3.5,0,0,0,0,0,,<31,291.7003764,-2.09E-05,0.000143567,0,-8.73E-11,1.86E-09,-1.86E-09,289.990556,12381706.1,-0.000748778,9.39E-07
6/25/2011,07OB001,6/25/2011,,,155,23.7,7.7,15.7,2.3,0,0,0,0,0,4,44,290.8165319,-0.000327107,0.000144151,0,-8.73E-11,1.86E-09,-1.86E-09,289.327386,11486990.15,-0.00105667,0
6/26/2011,07OB001,6/26/2011,,,153,12.8,6.7,9.8,8.2,0,0,0,0,0,,<31,283.7462917,-0.00125053,0.000144703,0,-8.73E-11,1.86E-09,-1.86E-09,286.0153572,12467741.72,-0.001949654,0
6/27/2011,07OB001,6/27/2011,,,153,20.1,6,13.1,4.9,0,0,0,0,0,,<31,289.2623068,-0.000648461,0.000145214,0,-8.73E-11,1.86E-09,-1.86E-09,288.3015612,12756816.37,-0.001372381,0
6/28/2011,07OB001,6/28/2011,,,152,25.1,10.6,17.9,0.1,0,2.4,0,2.4,2.4,7,33,292.7456549,-0.000448155,0.000145598,0,-8.73E-11,1.86E-09,-1.86E-09,290.3808117,11860468.25,-0.001183755,9.39E-07
