datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
2011-02-02,07OB001,2/2/2011,9.78,5.3,-2.1,1.6,16.4,0.0,0.0,0.0,0.0,0.0,28.0,33,270.9555531354763,0.00012816765255290225,0.00014131767118360025,0.042608435718992387,-0.00011510484455897339,1.862645149230957e-09,-1.862645149230957e-09,271.1389694391292,227812.061582194,1.3051107678246793e-05,9.387731552124023e-07
2011-02-03,07OB001,2/3/2011,9.76,4.7,-2.7,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,<31,272.7799441604945,4.399598355982028e-05,0.00014080626660708647,0.04251055090308261,-8.870149110983897e-05,1.5887884433520415e-07,-1.862645149230957e-09,271.33092910189686,193953.70985183932,-4.469145080154524e-05,7.085083744987652e-05
2011-02-04,07OB001,2/4/2011,9.67,-1.4,-9.0,-5.2,23.2,0.0,0.0,1.0,0.6,0.6,31.0,41,267.80692208139834,1.8250480443248634e-05,0.000140222780039377,0.04248250873339993,7.385303616531718e-06,1.4973297882062008e-05,-1.862645149230957e-09,271.3410419741596,173289.4658361889,0.00010237381058154629,2.0368496051723547e-05
2011-02-05,07OB001,2/5/2011,9.69,-9.0,-20.2,-14.6,32.6,0.0,0.0,0.0,0.0,0.0,,<31,260.71510153098586,-0.00017454559647193873,0.0001397429556802588,0.044135572943207184,-0.00017161302161225158,0.0021710822982652146,-1.862645149230957e-09,271.2731578065404,215044.83993261334,-0.0003461928278768408,0.002176219169631225
2011-02-06,07OB001,2/6/2011,9.65,-11.9,-23.9,-17.9,35.9,0.0,0.0,0.0,0.0,0.0,,<31,254.1295240990719,-3.315027888463255e-05,0.00013915966712465207,0.04407744023207444,-2.2953846773793304e-05,1.862645149230957e-09,-1.862645149230957e-09,271.0430163786761,309647.9177390117,-4.685696983059289e-05,0.0
2011-02-07,07OB001,2/7/2011,9.55,-14.7,-19.7,-17.2,35.2,0.0,0.0,0.0,0.0,0.0,,<31,255.3370475392517,1.1609924110074686e-06,0.0001387204308069164,0.0440019254585246,-5.308918701793501e-05,1.862645149230957e-09,-1.862645149230957e-09,270.8604939965286,303130.1138372601,-5.191013242649261e-05,9.387731552124023e-07
2011-02-08,07OB001,2/8/2011,9.57,-19.2,-28.5,-23.9,41.9,0.0,0.0,0.0,0.0,0.0,,<31,251.47864348761422,-4.79970021877761e-06,0.00013824041191094215,0.043946255572533434,-3.16916610401416e-05,1.862645149230957e-09,-1.862645149230957e-09,270.6431726644847,339397.53179773473,-3.3732116364874884e-05,9.387731552124023e-07
2011-02-09,07OB001,2/9/2011,9.5,-16.6,-22.2,-19.4,37.4,0.0,0.0,0.0,0.0,0.0,,<31,249.9967673931438,-5.7716497010583476e-06,0.00013765731789219148,0.043907319151767606,-2.1753552701644807e-05,1.862645149230957e-09,-1.862645149230957e-09,270.41154426599576,291168.10272038146,-3.1937977659501115e-05,1.8775463104248047e-06
2011-02-10,07OB001,2/10/2011,9.43,-9.1,-24.2,-16.7,34.7,0.0,0.0,0.0,0.0,0.0,,<31,252.37079700356765,3.232208282114789e-07,0.00013697805989681128,0.0438776048858875,-2.3303486765508763e-05,1.4501607248837232e-05,-1.862645149230957e-09,270.3492517278381,306796.19628784055,-2.2724647674902725e-05,1.6052503559284384e-05
2011-02-11,07OB001,2/11/2011,9.36,-13.7,-21.5,-17.6,35.6,0.0,0.0,0.0,0.0,0.0,,<31,252.90183983292567,8.618374980209904e-06,0.00013642587659005556,0.04393156856589608,-9.255493596314363e-06,5.342497548898338e-05,-1.862645149230957e-09,270.4239320810538,328568.10825020843,4.032365547039987e-06,5.695683144585035e-05
2011-02-12,07OB001,2/12/2011,9.34,-16.3,-18.8,-17.6,35.6,0.0,0.0,9.0,6.0,6.0,,<31,254.95884970929401,-1.1146587320308923e-05,0.0001359146651535099,0.04504366208783422,-5.6946828193078645e-05,0.0015805025803682796,-1.862645149230957e-09,270.5095705852533,202002.20771422118,-6.812700688025372e-05,0.0015843838866909132
2011-02-13,07OB001,2/13/2011,9.33,-14.8,-24.2,-19.5,37.5,0.0,0.0,3.2,1.0,1.0,,<31,255.88998814168036,-5.84202427195642e-06,0.00013540334544117575,0.04578326872963348,-2.311066422108179e-05,0.0008234606857630675,-1.862645149230957e-09,270.62125800057396,331504.757604464,-2.916078626402785e-05,0.0008263108358187115
2011-02-14,07OB001,2/14/2011,9.26,-8.8,-30.9,-19.9,37.9,0.0,0.0,2.4,1.2,1.2,,<31,252.56841979258684,-3.679946538429127e-05,0.00013485135665422301,0.04696937507212801,-1.979709591275098e-05,0.0016915982020292923,-1.862645149230957e-09,270.61761845372735,274546.1913026222,-5.2066625318139546e-05,0.0016948439448343884
2011-02-15,07OB001,2/15/2011,9.18,-26.9,-31.1,-29.0,47.0,0.0,0.0,0.2,0.0,0.0,,<31,246.56356947471886,-5.731098905142465e-05,0.00013434023252645086,0.04698529243325631,-3.778145525835842e-05,5.468635896497403e-05,-1.862645149230957e-09,270.53936280386387,375337.79848568235,-9.500588311062022e-05,5.956530578186472e-05
2011-02-16,07OB001,2/16/2011,9.13,-25.5,-31.9,-28.7,46.7,0.0,0.0,1.0,0.8,0.8,,<31,246.47201775476904,-2.5036633273095857e-05,0.00013375731301610062,0.04770287090592433,-2.4521458584364182e-05,0.0009550044082637484,-1.862645149230957e-09,270.4975965353724,432576.6709730569,-4.951082792659137e-05,0.000958717465298817
2011-02-17,07OB001,2/17/2011,9.12,-20.9,-32.9,-26.9,44.9,0.0,0.0,0.0,0.0,0.0,,<31,246.15543720121428,-7.024969515550585e-06,0.00013327703335065837,0.047705568706272815,-5.749107810567182e-06,5.652774646462894e-06,-1.862645149230957e-09,270.4305213426317,584996.7891249496,-7.991699045482668e-06,7.880682553428544e-06
2011-02-18,07OB001,2/18/2011,8.95,-22.0,-37.1,-29.6,47.6,0.0,0.0,0.0,0.0,0.0,,<31,243.27964073291542,-3.1692562748039574e-06,0.00013283768770942827,0.04769624541509559,-1.2171940655941896e-05,1.2246328279202075e-05,-1.862645149230957e-09,270.3963082187702,593089.8238185319,-7.32370882875401e-06,1.4729979815731924e-05
2011-02-19,07OB001,2/19/2011,8.77,-12.7,-23.1,-17.9,35.9,0.0,0.0,0.0,0.0,0.0,,<31,252.7816519076446,8.289049339564213e-06,0.0001322548530803108,0.04764565908215505,-4.384474625598344e-05,1.862645149230957e-09,-1.862645149230957e-09,270.4953376740845,512984.50167796743,-3.5510699092807966e-05,0.0
2011-02-20,07OB001,2/20/2011,8.79,-14.1,-20.5,-17.3,35.3,0.0,0.0,0.6,0.4,0.4,,<31,256.3268442239259,7.725161698194582e-07,0.00013177437783030654,0.04768360664615679,-7.197465642020399e-05,0.00016627336698305702,-1.862645149230957e-09,270.6820403037225,348618.29950331495,-7.12575945857413e-05,0.00016907800659504701
2011-02-21,07OB001,2/21/2011,8.82,-15.9,-22.1,-19.0,37.0,0.0,0.0,2.6,0.8,0.8,,<31,255.52767437668038,-1.0733384004864072e-05,0.0001311910882269939,0.0486343223517457,-3.946119660255521e-05,0.0011786544109393315,-1.862645149230957e-09,270.72719456425324,380338.8353724037,-5.022751289534908e-05,0.0011812421931505354
2011-02-22,07OB001,2/22/2011,8.8,-17.1,-23.1,-20.1,38.1,0.0,0.0,0.0,0.0,0.0,32.0,33,253.2058290784204,-2.2389200027552158e-05,0.00013071126491558162,0.04880386140035132,-4.3915072146981954e-05,0.0002236994890736205,-1.862645149230957e-09,270.74508661254913,667962.9992123231,-6.623461982834046e-05,0.00022889542893689448
2011-02-23,07OB001,2/23/2011,8.78,-19.2,-26.1,-22.7,40.7,0.0,0.0,0.0,0.0,0.0,,<31,250.78300939243044,-6.270669442178717e-05,0.00013003192205602177,0.04947895422104343,-6.890494952247612e-05,0.0009852721440006657,-1.862645149230957e-09,270.71710462715293,578342.9025367985,-0.00013163538003154487,0.000989987423917642
2011-02-24,07OB001,2/24/2011,8.67,-14.0,-31.1,-22.6,40.6,0.0,0.0,0.0,0.0,0.0,,<31,249.06556538856185,-2.2380005902983363e-05,0.00012944882664038318,0.04966010995399288,-2.6056303405461128e-05,6.199636441136437e-05,-1.862645149230957e-09,270.64186963759954,825995.7988699151,-4.301778667855881e-05,6.38903519016169e-05
2011-02-25,07OB001,2/25/2011,8.55,-2.9,-14.5,-8.7,26.7,0.0,0.0,2.6,2.2,2.2,19.0,33,259.6052192961667,2.0898923255524026e-05,0.00012896880774440893,0.05050224756354699,-1.665396827103853e-05,0.001231878749582397,-1.862645149230957e-09,270.7649137137825,620129.8349875964,-3.6649244203257264e-06,0.0012350089675377044
2011-02-26,07OB001,2/26/2011,8.53,-3.1,-20.7,-11.9,29.9,0.0,0.0,1.0,0.8,0.8,32.0,59,265.6435956125508,6.472193739355444e-05,0.0001283853225735874,0.05249001825740851,-4.806727845219137e-05,0.002189820635280254,-1.862645149230957e-09,271.0035069250402,612948.6550305652,1.6697925041014538e-05,0.002192951609231479
2011-02-27,07OB001,2/27/2011,8.41,-20.6,-27.9,-24.3,42.3,0.0,0.0,0.4,0.0,0.0,31.0,43,251.73884236321703,-0.00029984389315123396,0.00012787411462934152,0.05274839478164142,-0.0002462678918302583,0.0007239584875613936,-1.862645149230957e-09,270.8752307876857,766977.242040474,-0.0005460294275292712,0.0007298880425226028
2011-02-28,07OB001,2/28/2011,8.29,-23.7,-31.9,-27.8,45.8,0.0,0.0,0.0,0.0,0.0,,<31,247.87737507100402,-7.497539275298979e-05,0.0001273940957333673,0.05294505541208425,-7.367620795091475e-05,0.00034557486999457727,-1.862645149230957e-09,270.7165853692801,735363.4500454993,-0.0001486454222450718,0.00035048171061561066
2011-03-01,07OB001,3/1/2011,8.12,-19.8,-32.6,-26.2,44.2,0.0,0.0,0.0,0.0,0.0,,<31,247.4316175478051,-1.1711974668327747e-05,0.00012681080368546078,0.05295595207418624,-2.3410358002297194e-05,7.69403310482251e-06,-1.862645149230957e-09,270.6140303841378,1025457.135685784,-3.487183269661016e-05,1.1061083369558483e-05
2011-03-02,07OB001,3/2/2011,8.01,-19.8,-33.1,-26.5,44.5,0.0,0.0,0.0,0.0,0.0,,<31,246.79891844376974,-9.258390412366655e-07,0.0001263001348640127,0.0529248020613718,-1.8118967735508053e-05,8.916530198310556e-07,-1.862645149230957e-09,270.55016461375567,1059126.283651881,-1.3249480249499902e-05,1.8775463104248047e-06
2011-03-03,07OB001,3/3/2011,7.9,-22.0,-34.0,-28.0,46.0,0.0,0.0,0.0,0.0,0.0,,<31,246.09750613127616,-2.193792641955645e-07,0.00012574768832614202,0.05290225920941477,-1.1291164319542718e-05,1.862645149230957e-09,-1.862645149230957e-09,270.457046067993,1025639.2478593367,-8.466056930090608e-06,9.387731552124023e-07
2011-03-04,07OB001,3/4/2011,7.87,-24.4,-37.8,-31.1,49.1,0.0,0.0,0.0,0.0,0.0,,<31,245.36377652768115,-1.534282786252979e-06,0.00012523648038189613,0.05288139302817999,-1.0649107848563406e-05,1.862645149230957e-09,-1.862645149230957e-09,270.33721862275695,1221290.0666077759,-9.245845031832801e-06,9.387731552124023e-07
2011-03-05,07OB001,3/5/2011,7.85,-22.6,-35.5,-29.1,47.1,0.0,0.0,0.0,0.0,0.0,,<31,245.17337126037862,-9.00641727526787e-07,0.0001247564614859219,0.05286632746898175,-9.082984502317e-06,1.862645149230957e-09,-1.862645149230957e-09,270.2329986156317,1280715.8148519285,-8.507212827433879e-06,2.0743030947035085e-06
2011-03-06,07OB001,3/6/2011,7.78,-12.2,-31.3,-21.8,39.8,0.0,0.0,0.0,0.0,0.0,,<31,248.16289011421705,2.79940991228854e-07,0.00012417317188260924,0.052833509964557615,-2.401964143573921e-05,1.862645149230957e-09,-1.862645149230957e-09,270.24318397884485,1121704.0253295682,-2.37872090367334e-05,0.0
2011-03-07,07OB001,3/7/2011,7.68,-9.9,-19.3,-14.6,32.6,0.0,0.0,0.0,0.0,0.0,,<31,255.4946857591776,2.0222137388951602e-05,0.00012366204775483708,0.05279453606616275,-3.272570245740249e-05,2.8578712601546825e-05,-1.862645149230957e-09,270.3927035581203,946048.1787641348,-1.2469864697279601e-05,2.975056511426366e-05
2011-03-08,07OB001,3/8/2011,7.51,-12.7,-25.9,-19.3,37.3,0.0,0.0,0.0,0.0,0.0,,<31,254.8952123486097,7.544279169506537e-06,0.00012310986095578156,0.05280256111482663,-3.2628199768799e-05,5.79778389746417e-05,-1.862645149230957e-09,270.45163615412866,1321007.268154187,-1.107212927569349e-05,5.909573731062721e-05
2011-03-09,07OB001,3/9/2011,7.28,-15.5,-32.4,-24.0,42.0,0.0,0.0,0.0,0.0,0.0,,<31,250.17950705202156,-1.655133752890407e-05,0.0001225984574269737,0.05296281659464725,-8.480260082180349e-05,0.00037381259270486165,-1.862645149230957e-09,270.49237910315446,1226110.5555912885,-0.00010150963777192875,0.0003771648725925696
2011-03-10,07OB001,3/10/2011,7.1,-28.7,-34.6,-31.7,49.7,0.0,0.0,0.0,0.0,0.0,,<31,247.57031139749634,-2.4657682967291263e-05,0.0001219502394784854,0.05292729345166876,-2.3026223398866056e-05,3.9206574840192384e-05,-1.862645149230957e-09,270.26858526065104,1143838.413211816,-4.560993148251021e-05,4.129862380974171e-05
2011-03-11,07OB001,3/11/2011,6.99,-21.6,-34.4,-28.0,46.0,0.0,0.0,0.0,0.0,0.0,,<31,246.60128767710418,-3.12792192989013e-05,0.00012136740622920276,0.05291845111882118,-3.285125534205777e-05,5.280741847393048e-05,-1.862645149230957e-09,270.15119191983604,1048779.3864642892,-6.406571870680359e-05,5.874956271874765e-05
2011-03-12,07OB001,3/12/2011,6.89,-18.8,-26.6,-22.7,40.7,0.0,0.0,1.8,1.6,1.6,,<31,252.50391462892958,-9.87063595907035e-07,0.00012088712656376049,0.053222762524401106,-1.9127412568577875e-05,0.0003816088134677228,-1.862645149230957e-09,270.19667150651867,1345469.2839757244,-1.902217856466015e-05,0.00038794346130939007
2011-03-13,07OB001,3/13/2011,6.76,-17.5,-26.7,-22.1,40.1,0.0,0.0,0.4,0.2,0.2,,<31,252.21791633004545,-1.1782309653975743e-05,0.0001203038355635599,0.05456228744072469,-3.400301567055438e-05,0.0015844593479081264,-1.862645149230957e-09,270.2896740439527,1488329.9830831154,-4.640386509364536e-05,0.0015883993365931688
2011-03-14,07OB001,3/14/2011,6.49,-19.2,-26.8,-23.0,41.0,0.0,0.0,5.6,4.4,4.4,,<31,252.02905922482077,-1.5567648331327503e-05,0.00011979288734107613,0.05455477224130411,-3.0696258283792085e-05,7.625066265210435e-05,-1.862645149230957e-09,270.31524927383424,1363209.9966804646,-4.556484132867225e-05,7.694943838751327e-05
2011-03-15,07OB001,3/15/2011,6.46,-18.6,-28.1,-23.4,41.4,0.0,0.0,0.0,0.0,0.0,,<31,253.60186824894478,-1.9859299043544085e-05,0.00011931260767563385,0.05678425579343282,-2.2139214417979587e-05,0.0024055803652671555,-1.862645149230957e-09,270.3915349502269,1481507.087723541,-3.9176159934436875e-05,0.002407806002200263
2011-03-16,07OB001,3/16/2011,6.28,-9.5,-30.7,-20.1,38.1,0.0,0.0,0.0,0.0,0.0,,<31,255.43922353543942,-2.126055252586741e-05,0.00011872957641424847,0.056737740425193355,-2.6792702208016324e-05,6.751902406526441e-06,-1.862645149230957e-09,270.41811301050416,1744095.7644097148,-5.1980158811850484e-05,8.547540895891819e-06
2011-03-17,07OB001,3/17/2011,6.21,-7.4,-11.3,-9.4,27.4,0.0,0.0,0.2,0.0,0.0,,<31,262.6726695891279,1.5371672496791726e-05,0.0001182492967488062,0.05673978828744339,-2.493998099751478e-05,5.583711547671946e-05,-1.862645149230957e-09,270.57537289561856,1555383.692369971,-6.370969565692443e-06,5.826137104701447e-05
2011-03-18,07OB001,3/18/2011,6.04,-11.1,-17.7,-14.4,32.4,0.0,0.0,0.4,0.0,0.0,,<31,257.8393380546626,-1.2427417580993463e-05,0.00011766600819319948,0.0567240046758399,-4.5468672012435796e-05,9.717740940508802e-05,-1.862645149230957e-09,270.6038522508789,1809520.9050274212,-5.180265263867797e-05,0.0001010512300635948
2011-03-19,07OB001,3/19/2011,5.9,-13.5,-25.3,-19.4,37.4,0.0,0.0,0.0,0.0,0.0,,<31,257.9624445223976,-2.4716857500151152e-05,0.00011715514378718942,0.05690427047366512,-4.7716977519705834e-05,0.000360975343589119,-1.862645149230957e-09,270.6097327447122,1915358.4573187404,-6.990955594279176e-05,0.0003644333526648507
2011-03-20,07OB001,3/20/2011,5.98,-16.7,-29.7,-23.2,41.2,0.0,0.0,0.0,0.0,0.0,,<31,256.3074689910066,-1.160068043702963e-05,0.0001165069258387011,0.05683012398885367,-2.503013829829666e-05,1.938452410817986e-06,-1.862645149230957e-09,270.5581903785577,2095327.631096883,-3.017295608496684e-05,2.814456820487976e-06
2011-03-21,07OB001,3/21/2011,6.02,-2.2,-31.4,-16.8,34.8,0.0,0.0,0.0,0.0,0.0,,<31,258.49952249666205,-1.2899481170179995e-05,0.00011592355102202679,0.05678056896591647,-2.2267466603892208e-05,1.205685418203002e-06,-1.862645149230957e-09,270.5658503628099,2297018.263320233,-2.82305668084139e-05,1.4175444657137701e-06
2011-03-22,07OB001,3/22/2011,6.18,4.4,-14.0,-4.8,22.8,0.0,0.0,0.0,0.0,0.0,,<31,266.9002058570785,5.560100252852917e-05,0.00011544353107834664,0.05668903484571229,-4.171788404632038e-05,1.862645149230957e-09,-1.862645149230957e-09,270.75555786313635,2241768.1670260774,1.3513929938738015e-05,0.0
2011-03-23,07OB001,3/23/2011,6.32,6.2,-1.5,2.4,15.6,0.0,0.0,0.0,0.0,0.0,,<31,272.961747333454,7.671202505900951e-05,0.00011486024253979299,0.056512113015367085,-0.0001192443513091116,5.608868001685203e-05,-1.862645149230957e-09,271.02310171763037,2297927.878668386,-4.2543368161633255e-05,5.7313727464239785e-05
2011-03-24,07OB001,3/24/2011,6.28,5.5,-1.5,2.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,33,273.45186098684906,1.4592191336715406e-05,0.00011454815948227095,0.05620650176152,-0.0001420276227583259,0.00014533131522393377,-1.862645149230957e-09,271.21457863610766,2048061.8620010114,-0.0001274036193983078,0.0001502113213914505
2011-03-25,07OB001,3/25/2011,6.24,4.9,-3.7,0.6,17.4,0.0,0.0,0.0,0.0,0.0,,<31,271.761371804957,-5.309370368739132e-05,0.00011403703430679287,0.05533888368165471,-0.0002712385152987688,7.385257000177531e-06,-1.862645149230957e-09,271.2949431158179,2278897.653088279,-0.00032428835929500287,8.537845276632102e-06
2011-03-26,07OB001,3/26/2011,6.22,4.0,-9.4,-2.7,20.7,0.0,0.0,0.0,0.0,0.0,,<31,271.8891505315498,-2.6636198380352917e-05,0.00011355656288773212,0.055099803675528324,-0.00016423655252242682,1.5887884433520415e-07,-1.862645149230957e-09,271.3382831856387,2392725.7488762517,-0.00019085781514179484,9.387731552124023e-07
2011-03-27,07OB001,3/27/2011,6.21,3.2,-6.1,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,<31,271.4971349627154,-4.98389945813325e-05,0.00011304581024981035,0.05474716478538799,-0.0002016135000070129,1.862645149230957e-09,-1.862645149230957e-09,271.36141759885714,2625851.378424092,-0.0002516038018944036,9.387731552124023e-07
2011-03-28,07OB001,3/28/2011,6.17,4.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,<31,272.4005979682148,-2.662011513272942e-05,0.0001125653349998061,0.0544252578363742,-0.00017369520302400388,1.862645149230957e-09,-1.862645149230957e-09,271.394666563682,2839369.472890548,-0.00020032623664650455,9.387731552124023e-07
2011-03-29,07OB001,3/29/2011,5.99,3.6,-4.4,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,,<31,273.85657622921207,-2.0634390526856085e-05,0.00011198250279822937,0.054143009184418486,-0.00016352830378282398,3.4643688100775524e-05,-1.862645149230957e-09,271.45399947293845,2028594.3321950114,-0.00018420272554927114,3.9872499899209545e-05
2011-03-30,07OB001,3/30/2011,5.95,0.4,-7.6,-3.6,21.6,0.0,0.0,0.0,0.0,0.0,,<31,273.00306024191684,-3.797810730516404e-05,0.00011181410816115332,0.05424957217313664,-0.00011056332103437101,0.00025038804241644773,-1.862645149230957e-09,271.4886711910327,2528720.403336351,-0.00013269637570154636,0.000451477452717238
2011-03-31,07OB001,3/31/2011,5.89,3.5,-8.5,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,<31,272.18938809509086,-1.9039814991408956e-05,0.0001112312686363333,0.05404184121118687,-3.9831721614302586e-05,1.2964107380153084e-05,3.4599967358464413e-06,271.5150749541832,2385266.4841389144,-4.778296339302377e-05,3.137288707624644e-05
2011-04-01,07OB001,4/1/2011,5.82,0.8,-7.9,-3.6,21.6,0.0,0.0,0.0,0.0,0.0,,,273.6827007275039,-1.7155042825054217e-05,0.00011099070958847574,0.053059740636830256,-4.099812894306996e-05,2.948942961706346e-05,1.7007790275944397e-05,271.552282404483,2378125.5745842536,-4.228613965595394e-05,3.900993393384216e-05
2011-04-02,07OB001,4/2/2011,5.65,-0.4,-4.3,-2.4,20.4,0.0,0.0,0.0,0.0,0.0,,,273.17537927259264,-7.656387792245487e-06,0.00011016741858670782,0.05323853793367631,-4.181112131400158e-05,0.0004606147618933489,-1.862645149230957e-09,271.57675989556003,1771942.690911042,-4.369316574062219e-05,0.00047086788017361745
2011-04-03,07OB001,4/3/2011,5.61,1.4,-8.5,-3.6,21.6,0.0,0.0,0.2,0.2,0.2,,,272.2464593932829,-0.00016758873558608568,0.00010965675604079713,0.05347119339276234,-0.00010173159548342497,0.0003051919650016253,-1.862645149230957e-09,271.5088272820684,2146561.442406584,-0.0002692535920154471,0.0003102068007530024
2011-04-04,07OB001,4/4/2011,5.68,-1.1,-9.2,-5.2,23.2,0.0,0.0,0.0,0.0,0.0,,,271.9465763913702,-9.314396758530883e-05,0.00010934421662924508,0.05365494549001471,-0.00012072970555610744,1.862645149230957e-09,-1.862645149230957e-09,271.54900993526036,3038380.9885561275,-0.0001960014583571554,1.8775463104248047e-06
2011-04-05,07OB001,4/5/2011,5.8,1.3,-7.2,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,,,274.57810402144725,-7.489380343121349e-05,0.00010917628079079288,0.053750097702136776,-6.760728307431576e-05,2.829058809305832e-05,-1.862645149230957e-09,271.55244502175503,2831520.073440611,-0.00013160507879945727,0.0004276001130478067
2011-04-06,07OB001,4/6/2011,5.85,0.9,-6.4,-2.8,20.8,0.0,0.0,1.0,0.8,0.8,,,272.90463289415953,-4.030555901483278e-05,0.00010835307883333013,0.05378985720597727,-9.14547446490483e-05,0.0005729782497323881,-1.862645149230957e-09,271.61686864669093,2798342.1359759225,-0.00012684104269432335,0.0005782718127012136
2011-04-07,07OB001,4/7/2011,5.9,0.4,-10.7,-5.2,23.2,0.0,0.0,0.0,0.0,0.0,,,269.8327830758697,-0.0002108652528867759,0.00010784232619540835,0.05435657421962288,-0.0002002109565552837,0.0006896369812740708,-1.862645149230957e-09,271.58697813185665,3119556.0010392964,-0.0004111231116855728,0.0007031325921379929
2011-04-08,07OB001,4/8/2011,5.87,8.6,-2.5,3.1,14.9,0.0,0.0,0.0,0.0,0.0,,,276.34534373681896,-0.00019179862901682807,0.0001075297867838563,0.05389426239934283,-0.00029418082545976424,1.862645149230957e-09,-1.862645149230957e-09,271.60882077988606,3482552.4308405924,-0.00048611128602646977,0.0
2011-04-09,07OB001,4/9/2011,5.99,5.7,-5.4,0.2,17.8,0.0,1.0,0.0,1.0,1.0,,,274.73805758416677,-4.042379703416705e-05,0.0001099379911436895,0.0522208448470894,-0.00012576307125212246,4.896822367911115e-08,0.0001745186987078076,271.6422320446338,3824182.3557162234,-0.00017856391701983628,2.355771697562632e-06
2011-04-10,07OB001,4/10/2011,6.4,1.1,-5.4,-2.2,20.2,0.0,0.0,0.0,0.0,0.0,,,273.8021682778419,-2.5577374753607702e-05,0.0001281521560610854,0.049972232716179586,-8.933831629073951e-05,1.0672201882155567e-05,0.0002907071720809024,271.7076575717067,2846729.7871182635,-0.00011487654462431406,0.0014642978120428768
2011-04-11,07OB001,4/11/2011,6.96,-5.4,-15.1,-10.3,28.3,0.0,0.0,0.0,0.0,0.0,,,264.0956843987548,-0.0003629115398210653,0.00010612374914957014,0.049715635674157266,-0.00032187490820196664,0.000129941450280026,-1.862645149230957e-09,271.59827000993494,2973497.7365172603,-0.0006848748811928862,0.0001319074558749405
2011-04-12,07OB001,4/12/2011,8.1,-13.5,-20.7,-17.1,35.1,0.0,0.0,0.0,0.0,0.0,,,260.4495278029948,-0.00023713281905460363,0.00010571524901837585,0.04956084451896974,-0.00022197129390110553,0.00021636808827376038,-1.862645149230957e-09,271.07687599867006,2964481.606672726,-0.00045917584617948334,0.0002183974249170527
2011-04-13,07OB001,4/13/2011,9.48,-8.2,-18.9,-13.6,31.6,0.0,0.0,0.0,0.0,0.0,,,262.3740816284164,-7.85903973227751e-05,0.00010520458019692778,0.04930940212139591,-0.00012719319241435208,1.1178044868619123e-07,-1.862645149230957e-09,270.5986158524101,4195640.769960699,-0.00020588502254958627,9.387731552124023e-07
2011-04-14,07OB001,4/14/2011,11.2,-6.3,-15.3,-10.8,28.8,0.0,0.0,0.0,0.0,0.0,,,265.63848918134244,-3.1479091238409455e-05,0.0001048920470609131,0.049024900938122666,-0.00014933387484518924,1.862645149230957e-09,-1.862645149230957e-09,270.59139562728103,4309837.882022104,-0.00018082328291774128,9.387731552124023e-07
2011-04-15,07OB001,4/15/2011,13.4,-8.5,-17.0,-12.8,30.8,0.0,0.0,0.0,0.0,0.0,,,263.52011870613006,-0.00010358764500618773,0.0001043812944229913,0.04866617866166184,-0.00020443407044858664,1.862645149230957e-09,-1.862645149230957e-09,270.5170021081828,4251602.121825097,-0.00030806678911618376,1.8775463104248047e-06
2011-04-16,07OB001,4/16/2011,15.4,-2.1,-20.3,-11.2,29.2,0.0,0.0,0.0,0.0,0.0,,,267.7567929814067,-5.9573062318610735e-05,0.00010414073257484308,0.04837443237718311,-0.00012631712058374392,1.862645149230957e-09,-1.862645149230957e-09,270.35703306535436,4569443.33428956,-0.00018141995593796615,0.0
2011-04-17,07OB001,4/17/2011,17.6,-5.0,-11.6,-8.3,26.3,0.0,0.0,0.0,0.0,0.0,,,265.0244025460562,7.931276800301947e-07,0.00010355809246552856,0.04804580036814794,-0.00016410781097776287,6.211157628450588e-05,-1.862645149230957e-09,270.6693586090436,3436976.26661842,-0.00015607282075623207,6.614180137762924e-05
2011-04-18,07OB001,4/18/2011,19.6,-0.8,-15.7,-8.3,26.3,0.0,0.0,0.0,0.0,0.0,,,267.4411031478165,-2.3031783563241015e-05,0.00010331752712508055,0.04781754730069734,-0.00010939383181079119,1.4082942072178763e-05,-1.862645149230957e-09,270.52538673655613,3890784.0210439456,-0.0001222886103652677,1.566861109950322e-05
2011-04-19,07OB001,4/19/2011,21.0,6.2,-6.4,-0.1,18.1,0.0,0.0,0.0,0.0,0.0,,,270.26509571232685,-3.3152888600633536e-05,0.00010280685935133841,0.047437242042501396,-0.00022533596042992866,2.6114117870200736e-05,-1.862645149230957e-09,270.8461361858073,4435279.398441779,-0.00025862365655596035,3.029362527613126e-05
